17.07.2023 08:35:47: 
17.07.2023 09:39:56: Voltage:6,04;MaxVoltage:9,92;MinVoltage:0,07;Ampere:17,09;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,95;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:39:58: Voltage:7,83;MaxVoltage:9,92;MinVoltage:0,07;Ampere:21,79;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,53;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:40:00: Voltage:9,22;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,67;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,47;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:40:02: Voltage:9,81;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,81;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,86;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:40:04: Voltage:9,63;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,23;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,34;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:40:06: Voltage:8,75;MaxVoltage:9,92;MinVoltage:0,07;Ampere:22,46;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,19;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:40:08: Voltage:7,17;MaxVoltage:9,92;MinVoltage:0,07;Ampere:18,06;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,44;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:40:10: Voltage:5,39;MaxVoltage:9,92;MinVoltage:0,07;Ampere:12,94;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,54;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:40:12: Voltage:3,38;MaxVoltage:9,92;MinVoltage:0,07;Ampere:7,91;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,68;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:40:14: Voltage:1,68;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,82;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,21;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:40:16: Voltage:0,59;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,9;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,33;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:40:18: Voltage:0,17;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,45;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,22;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:40:20: Voltage:0,54;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,99;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,84;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:40:22: Voltage:1,57;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,09;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,29;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:40:24: Voltage:3,31;MaxVoltage:9,92;MinVoltage:0,07;Ampere:9,73;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,06;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:40:26: Voltage:5,08;MaxVoltage:9,92;MinVoltage:0,07;Ampere:14,8;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,98;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:40:28: Voltage:7,06;MaxVoltage:9,92;MinVoltage:0,07;Ampere:19,58;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,86;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:40:30: Voltage:8,57;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,36;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,19;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:40:32: Voltage:9,56;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,81;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,85;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:40:34: Voltage:9,85;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,74;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,68;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:40:36: Voltage:9,25;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,05;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,88;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:40:38: Voltage:8,1;MaxVoltage:9,92;MinVoltage:0,07;Ampere:20,51;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,32;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:40:40: Voltage:6,26;MaxVoltage:9,92;MinVoltage:0,07;Ampere:15,62;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,49;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:40:42: Voltage:4,35;MaxVoltage:9,92;MinVoltage:0,07;Ampere:10,57;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,58;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:40:44: Voltage:2,51;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,83;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,86;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:40:46: Voltage:1,01;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,1;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,57;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:40:48: Voltage:0,29;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,4;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,16;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:40:50: Voltage:0,17;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,99;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,45;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:40:52: Voltage:1;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,4;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,5;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:40:54: Voltage:2,44;MaxVoltage:9,92;MinVoltage:0,07;Ampere:7,35;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,19;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:40:56: Voltage:4,11;MaxVoltage:9,92;MinVoltage:0,07;Ampere:12,14;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,03;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:40:58: Voltage:6,13;MaxVoltage:9,92;MinVoltage:0,07;Ampere:17,39;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,89;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:41:00: Voltage:7,83;MaxVoltage:9,92;MinVoltage:0,07;Ampere:21,57;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,59;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:41:02: Voltage:9,22;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,96;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,58;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:41:04: Voltage:9,75;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,78;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,9;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:41:06: Voltage:9,62;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,97;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,32;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:41:08: Voltage:8,66;MaxVoltage:9,92;MinVoltage:0,07;Ampere:22,47;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,12;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:41:10: Voltage:7,22;MaxVoltage:9,92;MinVoltage:0,07;Ampere:18,09;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,42;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:41:12: Voltage:5,34;MaxVoltage:9,92;MinVoltage:0,07;Ampere:12,8;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,48;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:41:14: Voltage:3,39;MaxVoltage:9,92;MinVoltage:0,07;Ampere:7,75;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,56;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:41:16: Voltage:1,69;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,58;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,12;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:41:18: Voltage:0,6;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,08;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,3;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:41:20: Voltage:0,16;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,44;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,17;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:41:22: Voltage:0,58;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,89;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,88;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:41:24: Voltage:1,66;MaxVoltage:9,92;MinVoltage:0,07;Ampere:4,99;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,27;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:41:26: Voltage:3,28;MaxVoltage:9,92;MinVoltage:0,07;Ampere:9,45;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,04;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:41:28: Voltage:5,22;MaxVoltage:9,92;MinVoltage:0,07;Ampere:14,66;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,97;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:41:30: Voltage:7,02;MaxVoltage:9,92;MinVoltage:0,07;Ampere:19,61;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,78;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:41:32: Voltage:8,63;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,54;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,13;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:41:34: Voltage:9,6;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,45;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,8;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:41:36: Voltage:9,76;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,92;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,62;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:41:38: Voltage:9,31;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,9;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,78;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:41:40: Voltage:8,02;MaxVoltage:9,92;MinVoltage:0,07;Ampere:20,29;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,25;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:41:42: Voltage:6,31;MaxVoltage:9,92;MinVoltage:0,07;Ampere:15,39;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,4;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:41:44: Voltage:4,33;MaxVoltage:9,92;MinVoltage:0,07;Ampere:10,13;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,51;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:41:46: Voltage:2,44;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,53;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,81;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:41:48: Voltage:1,01;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,28;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,65;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:41:50: Voltage:0,28;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,34;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,16;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:41:52: Voltage:0,18;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,75;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,43;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:41:54: Voltage:0,97;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,35;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,48;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:41:56: Voltage:2,31;MaxVoltage:9,92;MinVoltage:0,07;Ampere:7,06;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,11;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:41:58: Voltage:4,14;MaxVoltage:9,92;MinVoltage:0,07;Ampere:12,22;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,08;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:42:00: Voltage:6,08;MaxVoltage:9,92;MinVoltage:0,07;Ampere:17,43;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,99;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:42:02: Voltage:7,92;MaxVoltage:9,92;MinVoltage:0,07;Ampere:21,76;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,51;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:42:04: Voltage:9,27;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,71;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,51;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:42:06: Voltage:9,77;MaxVoltage:9,92;MinVoltage:0,07;Ampere:26,06;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,77;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:42:08: Voltage:9,69;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,16;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,34;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:42:10: Voltage:8,76;MaxVoltage:9,92;MinVoltage:0,07;Ampere:22,26;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,1;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:42:12: Voltage:7,17;MaxVoltage:9,92;MinVoltage:0,07;Ampere:17,97;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,42;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:42:14: Voltage:5,32;MaxVoltage:9,92;MinVoltage:0,07;Ampere:12,85;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,5;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:42:16: Voltage:3,37;MaxVoltage:9,92;MinVoltage:0,07;Ampere:7,91;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,64;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:42:18: Voltage:1,8;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,83;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,2;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:42:20: Voltage:0,54;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,07;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,23;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:42:22: Voltage:0,2;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,53;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,14;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:42:24: Voltage:0,53;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,86;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,96;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:42:26: Voltage:1,63;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,09;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,26;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:42:28: Voltage:3,29;MaxVoltage:9,92;MinVoltage:0,07;Ampere:9,71;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,04;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:42:30: Voltage:5,23;MaxVoltage:9,92;MinVoltage:0,07;Ampere:14,79;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,97;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:42:32: Voltage:7,1;MaxVoltage:9,92;MinVoltage:0,07;Ampere:19,66;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,75;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:42:34: Voltage:8,57;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,65;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,1;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:42:36: Voltage:9,56;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,72;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,87;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:42:38: Voltage:9,83;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,82;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,64;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:42:40: Voltage:9,32;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,95;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,85;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:42:42: Voltage:8,03;MaxVoltage:9,92;MinVoltage:0,07;Ampere:20,17;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,33;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:42:44: Voltage:6,27;MaxVoltage:9,92;MinVoltage:0,07;Ampere:15,44;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,41;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:42:46: Voltage:4,35;MaxVoltage:9,92;MinVoltage:0,07;Ampere:10,39;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,48;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:42:48: Voltage:2,56;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,57;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,87;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:42:50: Voltage:1,05;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,22;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,66;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:42:52: Voltage:0,2;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,36;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,16;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:42:54: Voltage:0,26;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,89;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,48;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:42:56: Voltage:0,92;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,13;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,48;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:42:58: Voltage:2,32;MaxVoltage:9,92;MinVoltage:0,07;Ampere:7,3;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,08;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:43:00: Voltage:4,22;MaxVoltage:9,92;MinVoltage:0,07;Ampere:12,18;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,05;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:43:02: Voltage:6,07;MaxVoltage:9,92;MinVoltage:0,07;Ampere:17,03;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,97;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:43:04: Voltage:7,82;MaxVoltage:9,92;MinVoltage:0,07;Ampere:21,51;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,47;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:43:06: Voltage:9,25;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,58;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,6;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:43:08: Voltage:9,75;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,83;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,78;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:43:10: Voltage:9,68;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,2;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,32;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:43:12: Voltage:8,78;MaxVoltage:9,92;MinVoltage:0,07;Ampere:22,18;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,19;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:43:14: Voltage:7,18;MaxVoltage:9,92;MinVoltage:0,07;Ampere:18,12;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,38;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:43:16: Voltage:5,4;MaxVoltage:9,92;MinVoltage:0,07;Ampere:12,8;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,46;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:43:18: Voltage:3,37;MaxVoltage:9,92;MinVoltage:0,07;Ampere:7,85;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,63;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:43:20: Voltage:1,69;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,67;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,1;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:43:22: Voltage:0,61;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,17;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,35;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:43:24: Voltage:0,16;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,49;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,21;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:43:26: Voltage:0,52;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,99;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,87;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:43:28: Voltage:1,52;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,08;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,26;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:43:30: Voltage:3,28;MaxVoltage:9,92;MinVoltage:0,07;Ampere:9,66;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,99;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:43:32: Voltage:5,21;MaxVoltage:9,92;MinVoltage:0,07;Ampere:14,51;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,02;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:43:34: Voltage:7;MaxVoltage:9,92;MinVoltage:0,07;Ampere:19,54;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,7;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:43:36: Voltage:8,56;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,25;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,1;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:43:39: Voltage:9,56;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,6;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,73;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:43:41: Voltage:9,76;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,88;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,75;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:43:43: Voltage:9,25;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,98;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,8;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:43:45: Voltage:8,03;MaxVoltage:9,92;MinVoltage:0,07;Ampere:20,46;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,27;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:43:47: Voltage:6,32;MaxVoltage:9,92;MinVoltage:0,07;Ampere:15,79;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,52;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:43:49: Voltage:4,42;MaxVoltage:9,92;MinVoltage:0,07;Ampere:10,51;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,55;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:43:51: Voltage:2,58;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,59;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,81;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:43:53: Voltage:1,01;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,35;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,66;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:43:55: Voltage:0,2;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,52;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,09;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:43:57: Voltage:0,22;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,81;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,5;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:43:59: Voltage:0,9;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,16;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,45;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:44:01: Voltage:2,29;MaxVoltage:9,92;MinVoltage:0,07;Ampere:7,33;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,02;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:44:03: Voltage:4,24;MaxVoltage:9,92;MinVoltage:0,07;Ampere:12,03;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,06;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:44:05: Voltage:6,18;MaxVoltage:9,92;MinVoltage:0,07;Ampere:17,35;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,85;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:44:07: Voltage:7,86;MaxVoltage:9,92;MinVoltage:0,07;Ampere:21,82;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,49;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:44:09: Voltage:9,14;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,83;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,55;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 09:44:11: Voltage:9,82;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,97;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,89;MaxTemperature:9,92;MinTemperature:0,07
